Querier,Cache log
Querier,Cache log
Querier,Cache log
2045,hit
16771,updation
23519,miss
32888,hit
19782,miss
29260,miss
21396,miss
1040,updation
36401,updation
32816,updation
3822,updation
2561,miss
13797,updation
19782,hit
453,updation
13661,updation
16505,updation
1912,miss
28114,updation
16749,miss
6626,updation
31303,updation
30707,miss
23969,updation
2427,miss
30743,updation
9674,miss
5124,hit
35546,regenerate
5674,miss
35756,miss
11315,updation
10455,updation
23791,updation
13819,regenerate
7069,regenerate
36371,updation
24061,updation
16701,miss
31102,updation
4141,miss
32069,updation
7327,updation
10054,updation
23371,updation
6824,updation
33850,miss
26697,updation
6096,updation
25811,regenerate
19392,miss
26648,miss
453,updation
31303,regenerate
16360,updation
13572,updation
15088,miss
34161,miss
9476,miss
13073,miss
8389,miss
1081,updation
35689,miss
21741,miss
31408,miss
15574,updation
5833,miss
29072,updation
5618,miss
32818,updation
2561,updation
4465,updation
9522,updation
29072,regenerate
3100,updation
12813,updation
6415,updation
34084,updation
25811,regenerate
24388,miss
16377,updation
27302,updation
30743,regenerate
10490,updation
32634,updation
32741,updation
3328,miss
11650,updation
2124,updation
29540,updation
13819,regenerate
10054,updation
16143,updation
496,hit
11221,updation
35756,updation
29540,updation
3756,miss
18852,updation
9726,updation
2102,regenerate
10285,miss
8197,hit
23519,updation
10479,miss
5394,updation
23978,miss
32741,updation
19963,updation
17290,updation
26697,updation
5618,regenerate
13138,updation
9189,updation
26710,updation
28153,miss
9868,updation
7208,miss
22235,updation
16071,updation
3476,updation
9726,regenerate
26475,updation
11221,updation
4465,updation
11629,updation
721,updation
5124,updation
20845,miss
15365,updation
13409,miss
21672,updation
13797,regenerate
9178,updation
13797,regenerate
36373,miss
23978,hit
15088,updation
32741,regenerate
28114,updation
17225,updation
18852,updation
1545,updation
8071,miss
19744,regenerate
13708,updation
3100,updation
26371,updation
12840,updation
4465,regenerate
30134,miss
3822,updation
9939,updation
28114,updation
29072,updation
10479,regenerate
23540,updation
11595,miss
29668,miss
2124,updation
7880,miss
35756,regenerate
3476,updation
7208,miss
35796,miss
10287,miss
13748,miss
1351,miss
1351,regenerate
11383,updation
18852,updation
27309,updation
14813,updation
17196,updation
8197,hit
28020,miss
4141,updation
20239,updation
8010,miss
32741,hit
19991,updation
17196,regenerate
30707,updation
14246,updation
34280,updation
34280,regenerate
21741,updation
29260,updation
16692,updation
5352,updation
11858,updation
35836,updation
12148,updation
16377,updation
4331,updation
16948,updation
11135,miss
18530,updation
31264,updation
32816,updation
5131,miss
18530,regenerate
16701,updation
34679,miss
10285,updation
30350,updation
29260,updation
13708,regenerate
13748,updation
7327,updation
19368,regenerate
8389,updation
20006,miss
7802,updation
30117,updation
34280,hit
22549,miss
15814,miss
6556,updation
11374,updation
31086,miss
19345,miss
1455,updation
5379,updation
33418,miss
4889,updation
36401,updation
24125,updation
17467,miss
12775,miss
27323,miss
23400,updation
9163,updation
29596,updation
34568,miss
25113,updation
18306,miss
27830,miss
9522,updation
34647,updation
1085,updation
36401,regenerate
16491,updation
24125,regenerate
1267,updation
32774,updation
33011,updation
10054,updation
32910,updation
36373,updation
17064,updation
13024,updation
453,miss
26994,updation
15538,updation
11660,updation
5394,updation
30250,miss
29372,updation
3680,updation
29360,updation
27302,updation
35689,updation
12108,updation
19991,updation
7432,miss
35546,updation
32779,updation
17463,updation
4415,updation
12108,regenerate
14811,updation
14451,updation
22979,miss
34290,updation
29699,updation
4465,miss
4415,updation
10455,updation
12840,updation
20006,miss
28114,updation
16142,miss
26648,updation
21345,miss
24125,hit
21345,hit
6415,updation
9674,updation
32913,updation
7327,updation
1023,updation
13024,regenerate
25113,updation
14451,updation
31303,updation
6367,miss
4465,updation
34058,miss
36373,updation
6979,updation
19392,updation
31086,updation
23540,miss
30117,updation
15574,miss
12840,regenerate
10283,regenerate
15574,hit
22019,miss
28513,miss
1040,updation
2124,updation
26697,updation
15538,updation
25223,miss
4494,updation
7802,updation
30134,updation
11315,updation
29260,updation
19345,updation
10479,updation
2427,updation
23416,updation
5379,regenerate
11221,updation
4141,updation
12054,updation
17064,regenerate
16505,regenerate
28194,updation
16622,updation
28490,updation
3100,updation
13748,updation
33971,miss
32910,regenerate
12054,regenerate
17463,regenerate
6556,updation
16948,updation
12873,updation
31408,updation
26648,regenerate
32910,regenerate
30414,miss
27309,updation
24125,updation
721,updation
15354,updation
16071,updation
34161,updation
1160,updation
7880,updation
17621,miss
30720,updation
23907,updation
6556,regenerate
16662,miss
29372,updation
8389,updation
4702,updation
5394,updation
34380,miss
32603,updation
7366,miss
9674,regenerate
5654,miss
6650,miss
6415,regenerate
1766,updation
2045,updation
31102,updation
12499,updation
16771,updation
4141,regenerate
31943,regenerate
26475,updation
36254,updation
16142,updation
8389,updation
15538,regenerate
10455,updation
24061,updation
34290,updation
27046,updation
29936,updation
9375,updation
428,hit
32774,updation
8389,regenerate
19924,updation
30414,regenerate
19782,updation
32888,updation
6318,updation
26710,updation
5654,updation
6824,updation
25223,updation
580,updation
4465,regenerate
5379,updation
32774,regenerate
11221,updation
5352,updation
35244,updation
5704,miss
17290,updation
18784,updation
27046,regenerate
3914,miss
6626,updation
6626,regenerate
31418,updation
19684,miss
27302,updation
35836,updation
35302,miss
19991,updation
30707,updation
7016,miss
30743,updation
16491,updation
19924,regenerate
9375,updation
496,updation
30736,updation
13959,updation
28490,updation
35240,updation
14811,updation
31943,regenerate
2045,updation
20532,miss
34161,updation
28335,miss
6415,updation
19684,regenerate
36348,updation
28878,updation
30736,updation
7432,updation
33733,miss
20995,updation
5131,updation
36401,updation
7366,hit
7310,updation
13138,updation
11629,miss
13819,regenerate
299,updation
1351,updation
3822,miss
30311,miss
29372,updation
10455,updation
6979,updation
3914,updation
19782,updation
35470,miss
4141,regenerate
16607,updation
30088,updation
4494,updation
14629,updation
13661,updation
25113,updation
16377,updation
31086,updation
13073,updation
11043,miss
30707,regenerate
13471,miss
18131,updation
36348,regenerate
29596,updation
5692,miss
6367,updation
35689,updation
34161,updation
15230,updation
30736,regenerate
9823,miss
34912,miss
15088,updation
29514,miss
10287,updation
2836,miss
1581,miss
22549,updation
19684,updation
25357,updation
7432,updation
31102,updation
11221,updation
21672,updation
10287,regenerate
13409,updation
3822,updation
5131,updation
16360,miss
35397,updation
27302,updation
11374,updation
31086,updation
16622,updation
6096,updation
6533,updation
23791,miss
34161,updation
28490,regenerate
32603,regenerate
31943,regenerate
5654,updation
13944,updation
6824,updation
23416,regenerate
19924,updation
16071,updation
18784,updation
21396,updation
34410,updation
27309,updation
25811,regenerate
2836,hit
27046,regenerate
13661,updation
16622,updation
20718,miss
35244,updation
5706,miss
36348,updation
17225,miss
31863,miss
11595,updation
22282,miss
7327,updation
16505,updation
9868,miss
29864,updation
32634,updation
29360,updation
12874,miss
32069,updation
15354,updation
16771,updation
28278,updation
32634,regenerate
4141,updation
22735,updation
11858,updation
4702,updation
1351,updation
18530,miss
7069,updation
18654,updation
20995,regenerate
12874,hit
5618,updation
36371,updation
2124,updation
23416,updation
35397,updation
22549,updation
21345,updation
11858,regenerate
20006,miss
31264,updation
23978,updation
20006,miss
29699,updation
5997,updation
34397,miss
30720,updation
2045,regenerate
35240,updation
7432,updation
15354,updation
22764,updation
29260,updation
6556,updation
15365,miss
30250,updation
9726,updation
35546,updation
28490,updation
35836,updation
21396,updation
24388,updation
17778,miss
13353,updation
24061,updation
23203,miss
29540,miss
35240,updation
30736,updation
30707,updation
4141,regenerate
21741,updation
18530,regenerate
35470,updation
5704,regenerate
7880,updation
4702,updation
16776,miss
32779,updation
9939,miss
15354,regenerate
16920,miss
32888,updation
22305,miss
1995,updation
32634,updation
13353,regenerate
2836,updation
27046,regenerate
29372,updation
7802,updation
11858,regenerate
7327,updation
30117,updation
11374,updation
21396,regenerate
9476,updation
17463,updation
10455,updation
7069,updation
3328,updation
35836,updation
23400,regenerate
34280,updation
26265,miss
21672,updation
20239,updation
580,updation
6367,regenerate
23416,regenerate
18852,miss
24802,updation
31303,updation
15354,updation
26475,updation
16505,updation
35756,updation
35470,updation
30088,updation
30077,miss
35397,regenerate
33418,updation
11595,updation
2124,updation
29156,updation
21475,miss
17225,hit
36371,regenerate
28020,updation
4141,regenerate
12775,updation
15538,updation
35397,hit
22549,updation
13512,updation
29699,updation
6979,updation
3476,miss
11282,miss
7432,updation
26710,updation
26366,updation
5997,updation
3756,updation
12479,miss
19719,updation
19924,updation
36401,updation
26697,updation
17798,miss
7016,updation
18654,updation
11858,updation
17196,updation
3680,updation
6096,updation
1267,updation
14312,miss
36401,updation
32774,updation
14312,regenerate
17064,updation
11383,miss
4167,updation
17064,regenerate
28878,updation
31408,updation
34161,regenerate
18530,updation
23952,updation
11135,updation
22235,miss
8830,miss
32634,updation
28490,updation
1912,updation
24125,regenerate
21741,updation
12813,miss
23952,regenerate
25811,updation
28878,updation
35756,updation
1085,updation
19719,regenerate
14996,miss
17621,updation
14813,updation
17463,updation
15354,updation
10479,updation
4494,updation
5706,updation
17196,regenerate
13138,updation
5124,updation
21672,updation
17064,hit
31303,updation
13138,regenerate
15011,updation
28393,miss
14515,miss
22282,updation
23416,regenerate
22282,regenerate
32818,updation
1995,updation
20011,miss
21345,updation
20995,hit
26994,updation
10479,regenerate
16692,miss
23540,regenerate
12108,updation
19101,miss
5692,updation
21672,updation
28335,updation
6367,updation
29864,updation
11660,updation
31418,updation
32913,regenerate
32888,updation
26555,miss
28020,updation
496,updation
24514,updation
32603,regenerate
13824,miss
13138,updation
3476,updation
2124,updation
22019,updation
19991,updation
29936,updation
21773,miss
803,miss
34647,updation
31408,updation
35397,hit
11629,updation
11043,regenerate
13512,updation
2561,updation
12840,updation
7802,updation
33971,updation
4167,updation
35756,regenerate
11629,regenerate
11858,updation
17778,updation
12108,updation
29596,updation
26697,updation
9746,updation
7598,miss
32779,updation
14246,miss
16143,miss
23519,updation
30077,updation
5706,updation
1160,updation
29360,updation
22335,miss
25357,updation
21672,updation
30720,updation
12873,updation
16920,updation
34058,updation
22305,updation
3680,updation
19924,updation
6516,miss
31863,updation
1085,updation
428,updation
15354,updation
32816,miss
12387,miss
23519,updation
17467,updation
36254,updation
34410,updation
