Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
35470,20,soft-hit,202.058109,21.237199,141.805954,365.101262,0,0
35470,20,soft-hit,205.659899,13.253159,145.783152,364.69621,0,0
35470,20,soft-hit,209.288851,25.819197,139.594473,374.702521,0,0
35470,20,soft-hit,197.166358,25.571827,138.931168,361.669353,0,0
35470,20,soft-hit,197.745708,25.62087,139.15836,362.524938,0,0
35470,20,soft-hit,198.443772,11.741895,139.726897,349.912564,0,0
35470,20,soft-hit,198.377729,15.352856,139.20159,352.93217500000003,0,0
35470,20,soft-hit,200.653727,11.241615,141.499532,353.39487399999996,0,0
35470,20,soft-hit,206.541097,25.275006,146.822958,378.63906099999997,0,0
35470,20,soft-hit,201.488134,20.749566,141.988001,364.225701,0,0
35470,20,soft-hit,208.493689,22.776863,148.348185,379.618737,0,0
35470,20,soft-hit,198.40226,24.076519,139.680631,362.15941,0,0
35470,21,soft-hit,210.028819,22.660022,148.396382,381.085223,0,0
35470,used GE,hit,0,25.51604,0,25.51604,0,0
35470,used GE,hit,0,10.369682,0,10.369682,0,0
35470,used GE,hit,0,22.441318,0,22.441318,0,0
35470,used GE,hit,0,15.782775,0,15.782775,0,0
35470,21,soft-hit,208.376605,19.574831,147.110716,375.06215199999997,0,0
35470,21,soft-hit,208.862802,11.35712,146.911428,367.13135,0,0
35470,21,soft-hit,219.127458,22.180156,146.734089,388.041703,0,0
35470,21,soft-hit,179.033235,15.991397,145.071635,340.096267,0,0
35470,21,soft-hit,206.495495,11.459541,145.688073,363.643109,0,0
35470,21,soft-hit,218.511269,20.210678,156.638946,395.36089300000003,0,0
35470,21,soft-hit,206.854643,25.246505,145.716579,377.817727,0,0
35470,21,soft-hit,206.865077,11.779327,145.648303,364.292707,0,0
35470,21,soft-hit,209.666383,11.744222,147.254567,368.665172,0,0
35470,21,soft-hit,204.23713,10.963515,145.997685,361.19833,0,0
35470,21,soft-hit,206.899594,19.758041,145.739338,372.396973,0,0
35470,21,soft-hit,207.108767,15.364157,146.125945,368.59886900000004,0,0
1455,19,miss,191.088737,10.958141,134.289899,0,336.336777,0
1455,used GE,hit,0,9.755462,0,9.755462,0,0
1455,used GE,hit,0,16.868773,0,16.868773,0,0
1455,used GE,hit,0,13.523115,0,13.523115,0,0
1455,used GE,hit,0,20.987223,0,20.987223,0,0
1455,used GE,hit,0,29.777885,0,29.777885,0,0
1455,used GE,hit,0,24.932913,0,24.932913,0,0
1455,used GE,hit,0,25.134303,0,25.134303,0,0
1455,used GE,hit,0,23.586454,0,23.586454,0,0
1455,used GE,hit,0,9.884459,0,9.884459,0,0
1455,used GE,hit,0,9.44192,0,9.44192,0,0
1455,used GE,hit,0,9.061934,0,9.061934,0,0
1455,used GE,hit,0,14.755658,0,14.755658,0,0
1455,used GE,hit,0,9.597606,0,9.597606,0,0
1455,used GE,hit,0,10.193718,0,10.193718,0,0
1455,used GE,hit,0,9.384014,0,9.384014,0,0
1455,used GE,hit,0,9.09118,0,9.09118,0,0
1455,used GE,hit,0,13.318655,0,13.318655,0,0
1455,used GE,hit,0,27.088185,0,27.088185,0,0
1455,used GE,hit,0,17.525151,0,17.525151,0,0
1455,used GE,hit,0,19.015371,0,19.015371,0,0
1455,used GE,hit,0,19.12519,0,19.12519,0,0
1455,used GE,hit,0,20.24532,0,20.24532,0,0
1455,used GE,hit,0,10.281765,0,10.281765,0,0
1455,used GE,hit,0,9.938814,0,9.938814,0,0
1455,used GE,hit,0,10.102539,0,10.102539,0,0
1455,used GE,hit,0,9.777777,0,9.777777,0,0
1455,used GE,hit,0,9.701336,0,9.701336,0,0
1455,used GE,hit,0,22.711379,0,22.711379,0,0
1455,used GE,hit,0,10.44626,0,10.44626,0,0
1455,used GE,hit,0,9.675079,0,9.675079,0,0
1455,used GE,hit,0,9.612712,0,9.612712,0,0
1455,used GE,hit,0,15.263922,0,15.263922,0,0
1455,used GE,hit,0,15.951067,0,15.951067,0,0
1455,used GE,hit,0,19.440515,0,19.440515,0,0
1455,used GE,hit,0,10.15395,0,10.15395,0,0
1455,used GE,hit,0,10.382533,0,10.382533,0,0
1455,used GE,hit,0,9.870213,0,9.870213,0,0
1455,used GE,hit,0,24.105623,0,24.105623,0,0
1455,used GE,hit,0,11.70906,0,11.70906,0,0
1455,used GE,hit,0,10.851827,0,10.851827,0,0
1455,used GE,hit,0,19.852262,0,19.852262,0,0
1455,used GE,hit,0,10.207931,0,10.207931,0,0
1455,used GE,hit,0,9.989549,0,9.989549,0,0
1455,used GE,hit,0,15.792721,0,15.792721,0,0
1455,used GE,hit,0,9.511891,0,9.511891,0,0
1455,used GE,hit,0,9.718737,0,9.718737,0,0
1455,used GE,hit,0,9.4287,0,9.4287,0,0
1455,used GE,hit,0,23.736032,0,23.736032,0,0
1455,used GE,hit,0,36.566518,0,36.566518,0,0
1455,used GE,hit,0,16.518134,0,16.518134,0,0
1455,used GE,hit,0,19.263496,0,19.263496,0,0
1455,used GE,hit,0,9.755011,0,9.755011,0,0
1455,used GE,hit,0,25.141337,0,25.141337,0,0
1455,used GE,hit,0,23.121009,0,23.121009,0,0
1455,used GE,hit,0,20.629746,0,20.629746,0,0
1455,used GE,hit,0,21.708655,0,21.708655,0,0
1455,used GE,hit,0,8.904214,0,8.904214,0,0
1455,used GE,hit,0,10.552282,0,10.552282,0,0
16622,18,miss,186.821653,12.257707,131.519658,0,330.599018,0
16622,18,soft-hit,191.565775,11.224629,135.059579,337.849983,0,0
16622,18,soft-hit,188.877336,16.802247,133.311654,338.991237,0,0
16622,18,soft-hit,187.0976,23.409892,132.151537,342.659029,0,0
16622,18,soft-hit,188.158553,10.797144,132.903846,331.85954300000003,0,0
16622,18,soft-hit,187.761076,41.233631,132.704849,361.69955600000003,0,0
16622,18,soft-hit,264.156472,12.840302,209.471326,486.46810000000005,0,0
16622,18,soft-hit,187.831765,11.518255,134.044549,333.394569,0,0
16622,18,soft-hit,186.884869,11.898041,132.981071,331.763981,0,0
16622,18,soft-hit,186.387484,11.690879,132.793479,330.871842,0,0
16622,18,soft-hit,190.349269,18.738775,136.209915,345.297959,0,0
16622,18,soft-hit,185.74534,18.99617,131.557448,336.29895799999997,0,0
16622,18,soft-hit,215.298599,23.915827,151.608464,390.82289000000003,0,0
16622,18,soft-hit,185.265588,12.621104,131.682273,329.56896500000005,0,0
16622,18,soft-hit,185.271013,12.951225,131.179616,329.401854,0,0
16622,18,soft-hit,185.606802,24.885096,130.839237,341.331135,0,0
16622,18,soft-hit,271.369792,12.824083,136.667967,420.861842,0,0
16622,18,soft-hit,185.9073,26.095509,132.710919,344.71372799999995,0,0
16622,18,soft-hit,186.539513,11.782952,132.383044,330.705509,0,0
16622,18,soft-hit,186.990702,12.300941,132.979832,332.271475,0,0
16622,18,soft-hit,183.573369,11.41839,131.986909,326.97866799999997,0,0
16622,18,soft-hit,203.201806,11.732852,148.90016,363.83481800000004,0,0
16622,18,soft-hit,185.121957,11.752604,131.62497,328.499531,0,0
16622,18,soft-hit,185.718786,14.615887,131.775501,332.11017400000003,0,0
16622,18,soft-hit,186.038607,11.334137,131.728983,329.101727,0,0
16622,18,soft-hit,186.603233,11.630474,132.774451,331.008158,0,0
16622,18,soft-hit,198.03396,23.153733,144.381477,365.56917,0,0
16622,18,soft-hit,165.803488,8.45437,133.347749,307.60560699999996,0,0
16622,18,soft-hit,184.730651,12.015417,132.264273,329.01034100000004,0,0
16622,18,soft-hit,187.439889,11.713845,133.335066,332.48879999999997,0,0
16622,18,soft-hit,188.334636,17.811542,134.007691,340.153869,0,0
16622,18,soft-hit,185.972937,24.447864,132.402668,342.82346900000005,0,0
16622,18,soft-hit,186.070509,11.806838,132.184933,330.06228,0,0
16622,18,soft-hit,185.028036,11.260172,131.611312,327.89952,0,0
16622,18,soft-hit,185.206163,18.209444,131.691362,335.106969,0,0
16622,18,soft-hit,186.199584,18.296578,131.898914,336.395076,0,0
16622,18,soft-hit,188.534097,24.300446,133.982797,346.81734,0,0
16622,18,soft-hit,186.937079,11.322247,132.491894,330.75122,0,0
16622,18,soft-hit,187.324827,20.556922,133.34237,341.224119,0,0
16622,18,soft-hit,186.400284,11.424206,132.430705,330.25519499999996,0,0
16622,18,soft-hit,191.741565,11.199826,137.186691,340.128082,0,0
16622,18,soft-hit,186.952256,17.286417,132.827153,337.065826,0,0
16622,18,soft-hit,196.85147,11.500329,132.83906,341.190859,0,0
16622,18,soft-hit,187.645239,11.233243,133.182396,332.060878,0,0
16622,18,soft-hit,187.561616,19.433613,132.904645,339.89987399999995,0,0
16622,18,soft-hit,186.888387,14.736107,132.337849,333.96234300000003,0,0
16622,18,soft-hit,187.035431,20.142839,132.753266,339.931536,0,0
16622,18,soft-hit,190.002414,17.683807,136.758417,344.444638,0,0
16622,18,soft-hit,187.643676,13.360867,133.427253,334.431796,0,0
16622,18,soft-hit,189.322367,11.846912,134.76854,335.937819,0,0
16622,18,soft-hit,189.971601,19.81644,134.905599,344.69363999999996,0,0
16622,18,soft-hit,190.152023,20.269507,134.985652,345.40718200000003,0,0
16622,18,soft-hit,188.039731,25.122877,134.66495,347.82755799999995,0,0
16622,18,soft-hit,188.061,19.419534,132.985147,340.465681,0,0
16622,18,soft-hit,186.536075,25.383211,132.683752,344.60303799999997,0,0
16622,18,soft-hit,187.461003,11.061145,132.918615,331.440763,0,0
16622,18,soft-hit,188.638648,22.880871,133.879697,345.39921599999997,0,0
16622,18,soft-hit,166.36101,10.494875,133.12961,309.985495,0,0
20006,20,miss,198.892489,13.357471,144.885461,0,357.135421,0
20006,20,soft-hit,207.368225,16.286798,149.491597,373.14662,0,0
20006,20,soft-hit,203.859815,19.470146,146.077054,369.407015,0,0
20006,20,soft-hit,202.712991,18.071611,145.553722,366.33832399999994,0,0
20006,20,soft-hit,203.002218,12.139074,145.325925,360.467217,0,0
20006,20,soft-hit,208.410555,12.297636,154.128075,374.836266,0,0
20006,20,soft-hit,204.491708,16.95335,147.100724,368.54578200000003,0,0
20006,20,soft-hit,213.896799,10.349473,155.673833,379.920105,0,0
20006,20,soft-hit,204.108184,10.181731,146.672534,360.962449,0,0
20006,20,soft-hit,203.559011,12.202454,145.853046,361.614511,0,0
20006,20,soft-hit,202.808431,14.33789,145.253119,362.39944,0,0
20006,20,soft-hit,202.69246,12.047989,145.887231,360.62768000000005,0,0
20006,20,soft-hit,204.447675,12.630897,145.569392,362.647964,0,0
20006,20,soft-hit,203.975706,12.243189,145.609919,361.82881399999997,0,0
20006,20,soft-hit,213.649077,22.493893,146.776755,382.91972499999997,0,0
20006,20,soft-hit,204.7943,31.862914,147.814865,384.472079,0,0
20006,20,soft-hit,203.197127,18.494207,145.659321,367.35065499999996,0,0
20006,20,soft-hit,204.128949,10.540925,146.712375,361.382249,0,0
20006,20,soft-hit,204.711922,28.189705,146.193234,379.094861,0,0
20006,20,soft-hit,203.233646,27.611072,145.601783,376.446501,0,0
20006,20,soft-hit,202.854738,17.848369,145.837528,366.54063499999995,0,0
20006,20,soft-hit,203.409983,10.074739,146.198331,359.683053,0,0
20006,20,soft-hit,218.49606,10.00498,162.442892,390.943932,0,0
20006,20,soft-hit,202.370967,10.011811,145.761883,358.14466100000004,0,0
20006,20,soft-hit,203.460528,10.549034,145.993487,360.00304900000003,0,0
20006,20,soft-hit,203.503241,10.642487,146.097075,360.242803,0,0
20006,20,soft-hit,212.281073,10.342887,154.681858,377.305818,0,0
20006,20,soft-hit,214.416625,22.068431,146.508325,382.993381,0,0
20006,20,soft-hit,178.460813,13.562143,145.821494,337.84445,0,0
20006,20,soft-hit,205.407575,11.109467,146.07459,362.591632,0,0
20006,20,soft-hit,204.035166,24.402541,145.84754,374.285247,0,0
20006,20,soft-hit,206.473523,39.543311,147.231845,393.248679,0,0
20006,20,soft-hit,205.762674,26.198392,147.071105,379.032171,0,0
20006,20,soft-hit,205.614944,10.434327,147.060323,363.109594,0,0
20006,20,soft-hit,203.822969,10.404834,146.45238,360.680183,0,0
20006,20,soft-hit,221.490028,12.869841,164.131279,398.491148,0,0
20006,20,soft-hit,204.437862,11.313894,146.998565,362.750321,0,0
20006,20,soft-hit,205.900553,15.477757,146.943554,368.321864,0,0
20006,20,soft-hit,209.141052,27.560245,151.626466,388.327763,0,0
20006,20,soft-hit,217.898906,10.307497,160.751523,388.95792600000004,0,0
20006,20,soft-hit,204.553829,12.246152,147.22877,364.028751,0,0
20006,21,soft-hit,212.132656,14.349936,152.877721,379.360313,0,0
20006,21,soft-hit,218.184926,22.462676,152.877949,393.52555099999995,0,0
20006,21,soft-hit,211.760244,10.552844,153.221844,375.534932,0,0
20006,21,soft-hit,221.184,10.928087,161.056444,393.16853100000003,0,0
20006,21,soft-hit,215.518611,22.808642,155.769506,394.096759,0,0
20006,21,soft-hit,214.705687,10.464084,153.497729,378.6675,0,0
20006,21,soft-hit,215.540138,27.713289,155.02306,398.276487,0,0
20006,21,soft-hit,214.916797,14.671501,158.072232,387.66053,0,0
20006,21,soft-hit,215.962245,10.814029,154.546974,381.32324800000004,0,0
20006,21,soft-hit,216.378151,16.680166,156.0435,389.101817,0,0
20006,21,soft-hit,215.064511,26.706495,154.497925,396.268931,0,0
20006,21,soft-hit,227.34033,10.481294,167.966491,405.78811499999995,0,0
20006,21,soft-hit,248.010983,36.532542,188.653572,473.197097,0,0
20006,21,soft-hit,213.634966,10.294716,153.585505,377.51518699999997,0,0
20006,21,soft-hit,214.260281,16.409882,154.060687,384.73085000000003,0,0
20006,21,soft-hit,225.507388,28.827744,154.001453,408.336585,0,0
20006,21,soft-hit,185.035352,9.721466,153.769905,348.52672299999995,0,0
36401,29,miss,283.661593,13.412111,205.051149,0,502.12485300000003,0
36401,used GE,hit,0,11.017947,0,11.017947,0,0
36401,used GE,hit,0,32.170228,0,32.170228,0,0
36401,used GE,hit,0,30.228821,0,30.228821,0,0
36401,used GE,hit,0,12.128947,0,12.128947,0,0
36401,used GE,hit,0,11.789972,0,11.789972,0,0
36401,used GE,hit,0,11.272306,0,11.272306,0,0
36401,used GE,hit,0,517.643073,0,517.643073,0,0
36401,used GE,hit,0,34.104357,0,34.104357,0,0
36401,used GE,hit,0,13.305585,0,13.305585,0,0
36401,used GE,hit,0,12.61028,0,12.61028,0,0
36401,used GE,hit,0,11.760984,0,11.760984,0,0
36401,used GE,hit,0,11.572703,0,11.572703,0,0
36401,used GE,hit,0,30.267225,0,30.267225,0,0
36401,used GE,hit,0,12.429947,0,12.429947,0,0
36401,used GE,hit,0,11.906583,0,11.906583,0,0
36401,used GE,hit,0,11.395704,0,11.395704,0,0
36401,used GE,hit,0,27.050175,0,27.050175,0,0
36401,30,soft-hit,293.078036,12.626976,212.497458,518.20247,0,0
36401,used GE,hit,0,25.062553,0,25.062553,0,0
36401,used GE,hit,0,11.057986,0,11.057986,0,0
36401,used GE,hit,0,10.998754,0,10.998754,0,0
36401,used GE,hit,0,10.731264,0,10.731264,0,0
36401,used GE,hit,0,23.218178,0,23.218178,0,0
36401,used GE,hit,0,21.046059,0,21.046059,0,0
36401,used GE,hit,0,12.660509,0,12.660509,0,0
36401,used GE,hit,0,19.770263,0,19.770263,0,0
36401,used GE,hit,0,10.214415,0,10.214415,0,0
36401,used GE,hit,0,11.157269,0,11.157269,0,0
36401,used GE,hit,0,11.00425,0,11.00425,0,0
36401,used GE,hit,0,30.58098,0,30.58098,0,0
36401,used GE,hit,0,30.72699,0,30.72699,0,0
36401,used GE,hit,0,11.808035,0,11.808035,0,0
36401,used GE,hit,0,14.970587,0,14.970587,0,0
36401,used GE,hit,0,11.333203,0,11.333203,0,0
36401,used GE,hit,0,21.650159,0,21.650159,0,0
36401,used GE,hit,0,11.818311,0,11.818311,0,0
36401,used GE,hit,0,11.126479,0,11.126479,0,0
36401,used GE,hit,0,11.585169,0,11.585169,0,0
36401,used GE,hit,0,23.989637,0,23.989637,0,0
36401,used GE,hit,0,21.645982,0,21.645982,0,0
36401,used GE,hit,0,11.990413,0,11.990413,0,0
36401,used GE,hit,0,11.210879,0,11.210879,0,0
36401,used GE,hit,0,11.489738,0,11.489738,0,0
36401,used GE,hit,0,11.02751,0,11.02751,0,0
36401,used GE,hit,0,11.105932,0,11.105932,0,0
36401,used GE,hit,0,32.290992,0,32.290992,0,0
36401,used GE,hit,0,11.782578,0,11.782578,0,0
36401,used GE,hit,0,17.192802,0,17.192802,0,0
36401,used GE,hit,0,25.803516,0,25.803516,0,0
36401,used GE,hit,0,11.701987,0,11.701987,0,0
36401,used GE,hit,0,11.484263,0,11.484263,0,0
36401,used GE,hit,0,11.479115,0,11.479115,0,0
36401,used GE,hit,0,25.362886,0,25.362886,0,0
36401,used GE,hit,0,12.212955,0,12.212955,0,0
36401,used GE,hit,0,11.419433,0,11.419433,0,0
36401,used GE,hit,0,12.270219,0,12.270219,0,0
2561,30,miss,293.348627,12.930158,213.910801,0,520.189586,0
2561,used GE,hit,0,23.446803,0,23.446803,0,0
2561,used GE,hit,0,32.147913,0,32.147913,0,0
2561,used GE,hit,0,12.98989,0,12.98989,0,0
2561,used GE,hit,0,14.894282,0,14.894282,0,0
2561,used GE,hit,0,12.113821,0,12.113821,0,0
2561,used GE,hit,0,21.261965,0,21.261965,0,0
2561,used GE,hit,0,31.025616,0,31.025616,0,0
2561,used GE,hit,0,26.62137,0,26.62137,0,0
2561,used GE,hit,0,21.312721,0,21.312721,0,0
2561,used GE,hit,0,9.657492,0,9.657492,0,0
2561,used GE,hit,0,20.894203,0,20.894203,0,0
2561,used GE,hit,0,10.66476,0,10.66476,0,0
2561,used GE,hit,0,8.892887,0,8.892887,0,0
2561,used GE,hit,0,30.089182,0,30.089182,0,0
2561,used GE,hit,0,9.32264,0,9.32264,0,0
2561,used GE,hit,0,12.13393,0,12.13393,0,0
2561,used GE,hit,0,8.821069,0,8.821069,0,0
2561,used GE,hit,0,8.496269,0,8.496269,0,0
2561,used GE,hit,0,9.043715,0,9.043715,0,0
2561,used GE,hit,0,9.001026,0,9.001026,0,0
2561,used GE,hit,0,11.580297,0,11.580297,0,0
2561,used GE,hit,0,10.29508,0,10.29508,0,0
2561,used GE,hit,0,11.127657,0,11.127657,0,0
2561,used GE,hit,0,17.919791,0,17.919791,0,0
2561,used GE,hit,0,29.481939,0,29.481939,0,0
2561,used GE,hit,0,16.596517,0,16.596517,0,0
2561,used GE,hit,0,14.254157,0,14.254157,0,0
2561,used GE,hit,0,35.422215,0,35.422215,0,0
2561,used GE,hit,0,14.94966,0,14.94966,0,0
2561,used GE,hit,0,35.494701,0,35.494701,0,0
2561,used GE,hit,0,34.747475,0,34.747475,0,0
2561,used GE,hit,0,14.458785,0,14.458785,0,0
2561,used GE,hit,0,18.133795,0,18.133795,0,0
2561,used GE,hit,0,26.410216,0,26.410216,0,0
2561,used GE,hit,0,34.938628,0,34.938628,0,0
2561,used GE,hit,0,14.555747,0,14.555747,0,0
2561,used GE,hit,0,13.792715,0,13.792715,0,0
2561,used GE,hit,0,12.824996,0,12.824996,0,0
2561,used GE,hit,0,12.530348,0,12.530348,0,0
2561,used GE,hit,0,12.284084,0,12.284084,0,0
2561,used GE,hit,0,13.638356,0,13.638356,0,0
2561,used GE,hit,0,13.00554,0,13.00554,0,0
2561,used GE,hit,0,21.136755,0,21.136755,0,0
2561,used GE,hit,0,12.107994,0,12.107994,0,0
2561,used GE,hit,0,19.977986,0,19.977986,0,0
2561,used GE,hit,0,14.032462,0,14.032462,0,0
2561,used GE,hit,0,48.194352,0,48.194352,0,0
2561,used GE,hit,0,34.311611,0,34.311611,0,0
2561,used GE,hit,0,13.786369,0,13.786369,0,0
2561,used GE,hit,0,12.737783,0,12.737783,0,0
2561,used GE,hit,0,14.091903,0,14.091903,0,0
2561,used GE,hit,0,13.681504,0,13.681504,0,0
2561,used GE,hit,0,15.854911,0,15.854911,0,0
2561,used GE,hit,0,13.392952,0,13.392952,0,0
2561,used GE,hit,0,17.958298,0,17.958298,0,0
2561,used GE,hit,0,14.709518,0,14.709518,0,0
21672,28,miss,292.862414,20.902071,204.621083,0,518.385568,0
21672,used GE,hit,0,10.660527,0,10.660527,0,0
21672,used GE,hit,0,10.141184,0,10.141184,0,0
21672,used GE,hit,0,9.951497,0,9.951497,0,0
21672,used GE,hit,0,29.059383,0,29.059383,0,0
21672,used GE,hit,0,29.045938,0,29.045938,0,0
21672,used GE,hit,0,15.871134,0,15.871134,0,0
21672,used GE,hit,0,28.761121,0,28.761121,0,0
21672,used GE,hit,0,10.951824,0,10.951824,0,0
21672,used GE,hit,0,11.714276,0,11.714276,0,0
21672,used GE,hit,0,16.088511,0,16.088511,0,0
21672,used GE,hit,0,31.023387,0,31.023387,0,0
21672,used GE,hit,0,21.000596,0,21.000596,0,0
21672,used GE,hit,0,11.316756,0,11.316756,0,0
21672,used GE,hit,0,12.836336,0,12.836336,0,0
21672,used GE,hit,0,10.978765,0,10.978765,0,0
21672,used GE,hit,0,10.051707,0,10.051707,0,0
21672,used GE,hit,0,20.327931,0,20.327931,0,0
21672,used GE,hit,0,24.256585,0,24.256585,0,0
21672,used GE,hit,0,20.035374,0,20.035374,0,0
21672,used GE,hit,0,27.366157,0,27.366157,0,0
21672,used GE,hit,0,10.335422,0,10.335422,0,0
21672,used GE,hit,0,28.330731,0,28.330731,0,0
21672,used GE,hit,0,9.776898,0,9.776898,0,0
21672,used GE,hit,0,10.134415,0,10.134415,0,0
21672,used GE,hit,0,9.669481,0,9.669481,0,0
21672,used GE,hit,0,9.489631,0,9.489631,0,0
21672,used GE,hit,0,9.411169,0,9.411169,0,0
21672,used GE,hit,0,9.311572,0,9.311572,0,0
21672,used GE,hit,0,28.704826,0,28.704826,0,0
21672,used GE,hit,0,21.257251,0,21.257251,0,0
21672,used GE,hit,0,10.230389,0,10.230389,0,0
21672,used GE,hit,0,9.668492,0,9.668492,0,0
21672,used GE,hit,0,12.392562,0,12.392562,0,0
21672,used GE,hit,0,20.586578,0,20.586578,0,0
21672,used GE,hit,0,33.251372,0,33.251372,0,0
21672,used GE,hit,0,10.364547,0,10.364547,0,0
21672,used GE,hit,0,10.001719,0,10.001719,0,0
21672,used GE,hit,0,12.461311,0,12.461311,0,0
21672,used GE,hit,0,13.056064,0,13.056064,0,0
21672,used GE,hit,0,10.421242,0,10.421242,0,0
21672,used GE,hit,0,10.155792,0,10.155792,0,0
21672,used GE,hit,0,26.135681,0,26.135681,0,0
21672,used GE,hit,0,28.823738,0,28.823738,0,0
21672,used GE,hit,0,12.370039,0,12.370039,0,0
21672,used GE,hit,0,10.768499,0,10.768499,0,0
21672,used GE,hit,0,15.171119,0,15.171119,0,0
21672,used GE,hit,0,24.343362,0,24.343362,0,0
21672,used GE,hit,0,10.210183,0,10.210183,0,0
21672,used GE,hit,0,10.666555,0,10.666555,0,0
21672,used GE,hit,0,10.117381,0,10.117381,0,0
21672,used GE,hit,0,15.405317,0,15.405317,0,0
21672,used GE,hit,0,28.947625,0,28.947625,0,0
21672,used GE,hit,0,27.651754,0,27.651754,0,0
21672,used GE,hit,0,10.269377,0,10.269377,0,0
21672,used GE,hit,0,11.676811,0,11.676811,0,0
5997,31,miss,308.075709,14.035188,227.396352,0,549.507249,0
5997,used GE,hit,0,12.041605,0,12.041605,0,0
5997,used GE,hit,0,12.243403,0,12.243403,0,0
5997,used GE,hit,0,29.004286,0,29.004286,0,0
5997,used GE,hit,0,20.610975,0,20.610975,0,0
5997,used GE,hit,0,32.275996,0,32.275996,0,0
5997,used GE,hit,0,13.106458,0,13.106458,0,0
5997,used GE,hit,0,12.658767,0,12.658767,0,0
5997,used GE,hit,0,13.220897,0,13.220897,0,0
5997,used GE,hit,0,54.958906,0,54.958906,0,0
5997,used GE,hit,0,14.055277,0,14.055277,0,0
5997,used GE,hit,0,12.989145,0,12.989145,0,0
5997,used GE,hit,0,17.755499,0,17.755499,0,0
5997,used GE,hit,0,12.913412,0,12.913412,0,0
5997,used GE,hit,0,12.401284,0,12.401284,0,0
5997,used GE,hit,0,12.781188,0,12.781188,0,0
5997,used GE,hit,0,12.447188,0,12.447188,0,0
5997,used GE,hit,0,12.837008,0,12.837008,0,0
5997,used GE,hit,0,13.1507,0,13.1507,0,0
5997,used GE,hit,0,13.628463,0,13.628463,0,0
5997,used GE,hit,0,12.360491,0,12.360491,0,0
5997,used GE,hit,0,12.578199,0,12.578199,0,0
5997,used GE,hit,0,22.693508,0,22.693508,0,0
5997,used GE,hit,0,13.933149,0,13.933149,0,0
5997,used GE,hit,0,13.736217,0,13.736217,0,0
5997,used GE,hit,0,13.01514,0,13.01514,0,0
5997,used GE,hit,0,22.560222,0,22.560222,0,0
5997,used GE,hit,0,12.050304,0,12.050304,0,0
5997,used GE,hit,0,26.063756,0,26.063756,0,0
5997,used GE,hit,0,34.059851,0,34.059851,0,0
5997,used GE,hit,0,32.900419,0,32.900419,0,0
5997,used GE,hit,0,28.888246,0,28.888246,0,0
5997,used GE,hit,0,13.004936,0,13.004936,0,0
5997,used GE,hit,0,27.387851,0,27.387851,0,0
5997,used GE,hit,0,13.539009,0,13.539009,0,0
5997,used GE,hit,0,62.247219,0,62.247219,0,0
5997,used GE,hit,0,14.125861,0,14.125861,0,0
5997,used GE,hit,0,13.069177,0,13.069177,0,0
5997,used GE,hit,0,33.311941,0,33.311941,0,0
5997,used GE,hit,0,32.658984,0,32.658984,0,0
5997,used GE,hit,0,29.895336,0,29.895336,0,0
5997,used GE,hit,0,12.847729,0,12.847729,0,0
5997,used GE,hit,0,12.644305,0,12.644305,0,0
5997,used GE,hit,0,13.42107,0,13.42107,0,0
5997,used GE,hit,0,21.519586,0,21.519586,0,0
5997,used GE,hit,0,12.954771,0,12.954771,0,0
5997,used GE,hit,0,51.457406,0,51.457406,0,0
5997,used GE,hit,0,14.575094,0,14.575094,0,0
5997,used GE,hit,0,13.905491,0,13.905491,0,0
5997,used GE,hit,0,32.692,0,32.692,0,0
5997,used GE,hit,0,23.401888,0,23.401888,0,0
5997,used GE,hit,0,13.643293,0,13.643293,0,0
5997,used GE,hit,0,15.569519,0,15.569519,0,0
5997,used GE,hit,0,18.493181,0,18.493181,0,0
5997,used GE,hit,0,13.039126,0,13.039126,0,0
5997,used GE,hit,0,12.83603,0,12.83603,0,0
21741,33,miss,331.124218,32.183059,245.707644,0,609.014921,0
21741,used GE,hit,0,30.873608,0,30.873608,0,0
21741,used GE,hit,0,26.990603,0,26.990603,0,0
21741,used GE,hit,0,29.995914,0,29.995914,0,0
21741,used GE,hit,0,9.560098,0,9.560098,0,0
21741,used GE,hit,0,11.934893,0,11.934893,0,0
21741,used GE,hit,0,28.31474,0,28.31474,0,0
21741,used GE,hit,0,9.033161,0,9.033161,0,0
21741,used GE,hit,0,21.945617,0,21.945617,0,0
21741,used GE,hit,0,13.052326,0,13.052326,0,0
21741,used GE,hit,0,20.848213,0,20.848213,0,0
21741,used GE,hit,0,9.169158,0,9.169158,0,0
21741,used GE,hit,0,12.374126,0,12.374126,0,0
21741,used GE,hit,0,10.293752,0,10.293752,0,0
21741,used GE,hit,0,10.954049,0,10.954049,0,0
21741,used GE,hit,0,10.140488,0,10.140488,0,0
21741,used GE,hit,0,10.436469,0,10.436469,0,0
21741,used GE,hit,0,12.792355,0,12.792355,0,0
21741,used GE,hit,0,11.738003,0,11.738003,0,0
21741,used GE,hit,0,13.955471,0,13.955471,0,0
